dpmid_xt_review_summary_reviewbody_all.shoptype	dpmid_xt_review_summary_reviewbody_all.cat1_id	dpmid_xt_review_summary_reviewbody_all.cat2_id	dpmid_xt_review_summary_reviewbody_all.cat3_id	dpmid_xt_review_summary_reviewbody_all.city_id	dpmid_xt_review_summary_reviewbody_all.shop_id	dpmid_xt_review_summary_reviewbody_all.source	dpmid_xt_review_summary_reviewbody_all.review_id	dpmid_xt_review_summary_reviewbody_all.reviewbody	dpmid_xt_review_summary_reviewbody_all.addtime	dpmid_xt_review_summary_reviewbody_all.updatetime	dpmid_xt_review_summary_reviewbody_all.hp_cal_dt
10	110	3027	NULL	1	23022705	DIANPING	236010686	酸菜鱼现称现做，我们点的黑鱼，肉质鲜美有弹性，先吃鱼和汤，然后点火加汤涮火锅，人均用团购优惠50不到	2016-03-03 09:01:44	2016-03-03 09:01:44	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	240674229	味道很好，以后会常去，环境也不错	2016-03-18 13:31:03	2016-03-18 13:31:03	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	289465108	味道不是特别冲，汤都可以喝的，套餐比较划算，不开发票可以送饮料。	2016-08-12 08:32:13	2016-08-12 08:32:13	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	310445751	服务很好。赞一个。  鱼太辣。 一直咳嗽。	2016-10-20 15:21:58	2016-10-20 15:21:58	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	314165618	菜味不错哦！酸菜鱼面就适合放蘑菇和金针菇。	2016-11-03 17:13:12	2016-11-03 17:13:12	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	314249621	非常滴幸运抽到了霸王餐，中午带着同事去试试，虽然告知鱼不能挑但是出来的成品还是不错，可惜汤底偏酸是不是酸菜放太多原因呢？还点了口水鸡味道适中不辣，午餐肉牛肉丸一般粉皮可以有，印度飞饼香香脆脆滴。	2016-11-03 21:55:31	2016-11-03 21:55:31	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	332499121	服务员不是一般的差，太垃圾啦！隔壁3桌都在我们后面进来后面点鱼的，我们的鱼迟迟不来，上鱼完全没逻辑先点先做的反而没有后点后做的上的早	2017-02-11 21:47:22	2017-02-11 21:47:22	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	344818204	每次想吃酸菜鱼，第一时间想到的就是我家酸菜鱼，我本身就比较喜欢吃鱼，酸菜鱼，红烧鲫鱼，清蒸鲈鱼，红烧鳊鱼……都觉得还不错，鱼肉比较鲜嫩，不过一起点了两锅，吃的有点撑，后面就吃了一点青菜大白菜之类的，总体还不错吧 喜欢吃鱼的朋友，可以尝试一下 呵呵	2017-04-26 23:38:44	2017-04-26 23:38:44	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	363976888	酸菜鱼总是很吸引人，这家店也上过好几次节目了，每次都要提前四五天预约，生怕抢不到位子呀。再说菜品，点的是黑鱼，四个人吃五斤已经撑的不行了。味道一如既往的好，就是环境有点吵，人均百元以内吧。	2017-08-14 21:22:47	2017-08-14 21:22:47	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	368067495	人挺多的，来的时候等了大概一刻钟的样子鱼的话是现货现烧的，新鲜有保证上菜速度蛮快的，等了差不多十五分钟鱼就端上来了奶豆腐很嫩，滑滑的，口感很不错服务员很热情，眼里有活，会主动的上来帮你加水，倒茶水什么的总体性价比还可以	2017-09-05 10:11:24	2017-09-05 10:11:24	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	177690484	我喜欢的口味，鱼肉好吃，汤特别好喝，价钱也不贵，最后当火锅吃	2015-09-06 18:54:38	2015-09-06 18:54:38	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	219677952	现在不管客单价高低，上海整体服务水准都有提高	2016-01-11 23:59:11	2016-01-11 23:59:11	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	291250841	? 非常好吃！（认真脸+惊讶脸）? 三伏天七点门前依旧是长长的队伍，走进店里味道就足矣让人流口水?。? 黑鱼量很足，口感ok。微辣汤底搭配的酸菜、萝卜、宽粉，四个人四斤半鱼，另加了娃娃菜、炸豆皮、冬瓜。每一样都很受欢迎?。? “霸王花一号”跟“霸王花二号”都很满足，强裂推荐给各位吃货宝宝～ps：尽管是吭迭的晌屋，但能盒肖嚯伴倚七晚耍害使炒鸡开?滴。终淤毁晚了忧尖，随饺了！——with B	2016-08-16 23:27:11	2016-08-17 01:10:08	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	312548659	谢谢大众点评和商家的这次活动，很荣幸得到了这次的机会。根据规定带着家人工作日到店尝试。服务员很热情，验证过程快又顺利。鱼是三斤的，现抓现做，要了微辣的口感，酸菜很正宗，黑鱼很嫩，绝对吃了还想再吃的节奏。奶豆腐很不错，有特色，豆腐搭配着香草口味的冰激凌，别有一番滋味。服务员看到我们三人，还特地多给了一碗米饭，一点小举动就能体现一家店的素质，真的很棒。这家店还有工作日团购，很划算，经过的人一定要去试试。	2016-10-28 13:00:34	2016-10-28 13:00:34	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	315220922	味道真的很好，环境还好，在二楼挺好找的，去的时候碰上要排队，那就排吧谁叫我想吃呢。排了大概30分钟就有位子，朋友团了个套餐，在点了个香蕉飞饼，恩这个饼要赞一个，真心不错 喜欢。套餐有两种口味可以选，我们要了个白汤中辣。可就一个字香。一锅满满的鱼🐠，还有两个凉菜和米饭。吃的我们三那叫一个撑啊😱以后还会去的。	2016-11-07 15:36:24	2016-11-07 15:36:24	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	325283792	感觉没有之前的好吃了，不够辣，份量不够！以后还是点小一点的鱼比较划算！	2016-12-27 10:33:32	2016-12-27 10:33:32	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	264787215	黑猪个体和莫 repo 热乎乎的题	2016-06-03 23:22:28	2016-06-03 23:22:28	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	313736625	因为朋友中了霸王餐，所以又来了。今天去的早，人比较少，从前台到服务员全都笑脸相迎，感官非常好。鱼也是一如既往的好吃，三斤鱼，微辣口味，嫩嫩的鱼肉，又麻又辣，而且真心爱里面的酸萝卜，又脆又酸又辣，欲罢不能。	2016-11-01 19:16:33	2016-11-01 19:16:33	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	315458395	点评霸王餐活动，餐厅的地址是位于定西路附近，三号线中山公园站出站后，二号出口出去，右转在右转直走就能走到，餐厅在老盛昌隔壁，还是非常好找的金。就餐地址的话是在二楼，进去后和服务台说明是霸王餐。并且询问，饮料是否要加冰还是常温，酸菜鱼是要哪种口味，我点了微辣。然后服务员就很快就把我们带上性价比好。服务员自觉的来换骨盘，加水。餐前送一壶苦荞茶。这是一次非常愉快的霸王餐体验！	2016-11-08 16:03:00	2016-11-08 16:03:00	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	317051769	中午吃性价比还是很高的，吃的很满意	2016-11-15 10:51:39	2016-11-15 10:51:39	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	362804188	开在华宁国际，位置还算方便，地铁5号口出来转个弯，走个两三分钟就到了，相比龙之梦，我更喜欢这里的安静…       在门口就看到开业6.8折哦，问了一下是全场都打折的，一般都是菜品或者🐠打折，里面的空间没有龙之梦那家大，不过位置倒也还算舒服，挑了一个两斤多的🐠，没有三斤左右的，再大就四斤了…等了好久…后来看到人家后来的吃上了，这才反应过来我们被忘记了😓😓处理的也还算及时，又等了十分钟左右终于有的吃了        都说汤很鲜，特地喝了口，酸的来，还是老实吃🐠吧，连锁店的口味没有太大差，都是挺嫩的，好吃，口水🐔油，不过某人喜欢吃，怪不得胖胖的，哈哈哈，奶豆腐吃一口还不错，在吃就好甜好腻了，某人还是说好吃…也好！毕竟不浪费，下次再来品尝其他菜啦，挺好的会再来！	2017-08-09 11:30:22	2017-08-09 11:30:22	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	365343861	鱼很好吃，下次来吃酸菜锅，肥牛一般	2017-08-21 18:02:22	2017-08-21 18:02:22	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	202070509	酸菜鱼的分量比较大，原汤味道不错，天气冷去吃吃不错。	2015-12-01 18:11:03	2015-12-01 18:11:03	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	215067939	酸菜鱼的新吃法～先吃锅里美味的酸菜鱼，锅里还剩1/4的酸菜鱼的时候，开火，涮金针菇涮肥牛～一锅变成了两吃！	2015-12-31 22:39:14	2015-12-31 22:39:14	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	216714357	点评上抢了几张特惠的团购券，所以趁着跨年这天提前下班，过来尝试一下这家的酸菜鱼。二号线5号口出来还是要走一段路的。到了以后直接取了个号，看看前面还有4桌，想着来都来了，应该不会等很久吧。 结果……等位时间，40分钟左右店里环境，还算不错。装饰品上感觉有点小文艺。店里只有黑鱼，2个人点了条2.6斤的活鱼活杀，所以又要等一段时间。不过因为等位四十分钟，所以店里按照惯例送了一份口水鸡。 没有因为是赠品而减量，味道也不错，我居然把下面的配菜黄瓜也都消灭了，也真是醉了。再说酸菜鱼，为了能品尝鱼肉本身的鲜味，我们点了微辣口味的。鱼肉片得很均匀、很薄，所以保证了鱼肉的鲜甜和弹性，不至于不熟，也不至于太老，关键在于也没什么鱼刺，真心好吃。其实酸菜鱼，我最爱的还是里面的配菜。酸萝卜和酸菜一只是被我所喜爱的，酸酸辣辣的非常开胃，因为太好吃了，最后觉得不够，又加了一份酸菜。朋友是荤食主义者，所以加了一份肥牛。看到旁边有印度飞饼，而且还是印度人当场现做的，又加了一份香蕉飞饼。也非常好吃。最后结账，飞饼、饮料和餐具不能用代金券，其它用了三张团购券，性价比超高。	2016-01-04 13:52:50	2016-01-04 13:54:50	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	284992703	一直在单位这里吃，第一次在这家店吃，味道还是不错的，尤其那个印度飞饼，好好吃，恨不得打包份带回家，就是这东西得成热吃	2016-07-31 01:04:12	2016-07-31 01:04:12	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	306633570	终于吃到了心心念念的酸菜鱼了～鱼的味道很好量也很足两个人吃了三点四斤的鱼吃的很饱～环境还可以在老盛昌的二楼门口有点小～鱼片非常薄非常滑应该外面裹了很多浆但是味道挺好的～总之很喜欢这家店应该还会再来～～	2016-10-06 10:33:33	2016-10-06 10:33:33	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	322551036	本次来沪出差，我个人对于吃上面没有做过多的计划和预期，因为之前来过几次，该去的景点比如江滩、城隍庙等都去过，该吃的一些，比如小杨生煎，也都吃了，所以没什么期待。来沪的第二天，趁着开会地点离这比较近，通行的伙伴大力推荐，就在周六（非工作日）的中午，跟着同事来到了百素·我家酸菜鱼。我们到的时间是中午12:10左右，谁知一楼门口和二楼门口都已经排队叫号了，我们就叫了一个6人的号。PS：这里提示下大家，一楼拿号后可以去二楼等呦，那里有沙发比较舒服，而且还有免费的酸梅汤，还便于观察其他客人就餐的进度。💐口味：说实话，最让我觉得惊艳的是，一条鲜活的鱼，厨师居然可以削得这么薄。和酸菜萝卜一起放在砂锅里煮。味道还不错，通行的北方同事觉得酸菜的口味淡了些，南方的同事觉得适中。我作为北方的食客觉得还好。吃完锅里的酸菜鱼，开始涮菜，有一道菜外形像饺子（忘记叫什么了），也是这家的推荐菜，涮完后味道觉得真的很好吃。环境：环境的话，一楼门口有个取票的吧台，用餐都在二楼。以2～4人桌为主，6人桌二楼门口3张，里面有3个圆桌，还有2个10人左右的包房。整体装修风格还可以，但不是那种一看眼前一亮的。服务：中午服务员是非常忙的，不管平时工作日还是周末。不过基本上随叫随到，还是不错的。人均大概70、80左右。整体还不错，喜欢酸菜鱼的朋友推荐过来。	2016-12-12 01:01:52	2016-12-12 01:01:52	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	171586917	味道不错，鱼肉很嫩，很新鲜，价格也不贵。上菜比较慢。	2015-08-18 15:10:17	2015-08-18 15:10:17	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	209123716	口味五星，鱼、酸菜、粉条都很好吃，价格还实惠。	2015-12-18 11:57:48	2015-12-18 11:57:48	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	209724305	这消费水平，环境和服务应该算很好了。	2015-12-19 19:40:17	2015-12-19 19:40:17	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	364649573	服务很好，八月份折扣期间，6.5折，一个人吃了一大锅，够爽，酸酸嫩嫩的鱼，唯独爱好这家酸菜鱼，卫生干净，服务员态度都很好热情，自己选鱼，用称秤了后就下锅煮好，鱼很嫩汤很鲜美，饭点人会比较多，我是下午过去的，慢慢的吃，很实惠	2017-08-18 14:38:39	2017-08-18 14:38:39	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	199805954	超级便宜超级好，爸爸妈妈都点赞呢	2015-11-24 23:42:29	2015-11-24 23:42:29	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	227021177	口味好正，真的好吃，汤底我都喝了几碗，但是服务不行，点火时候没点着，我都闻得头晕了，告诉服务员一副不以为然的样子，连句安慰的话都没有，这态度也是牛的	2016-02-02 14:32:59	2016-02-02 14:32:59	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	202476909	不错不错，味道不错，可以常去吃	2015-12-02 17:50:46	2015-12-02 17:50:46	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	225007790	微辣都有点辣。他们的鱼从看到活鱼到吃上鱼10分钟左右就搞定了。	2016-01-27 13:27:33	2016-01-27 13:27:33	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	259713082	很好吃，下次再来，印度飞饼不错，多来几份	2016-05-19 16:51:01	2016-05-19 16:51:01	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	321330596	中午实在不知道吃什么了的。就选了这家酸菜鱼，中午12.00之后吃的人还特别多，还需要等位。他家中午退出 118的套餐，还是挺经济实惠的。四个人去吃吃再加点配菜什么的人均30-40，性价比还是挺好的，但如果人少的话性价比就不高了。鱼的量不是很多，要吃点配菜才行。口水鸡28元，量好少就八块左右，但味道还可以。吃了香蕉飞饼，香，甜甜的，好吃。服务员还可以，还是随叫随到的。总体一搬，还是挺干净的那种。	2016-12-05 17:06:56	2016-12-05 17:06:56	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	235579260	中午有套餐，性价比比较高。晚上就只能单点，5点半以后都是要等位的节奏	2016-03-01 17:09:14	2016-03-01 17:09:14	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	308389836	敲好次的酸菜鱼…吃的我好撑…好撑?	2016-10-12 16:38:36	2016-10-12 16:38:36	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	338820411	酸菜鱼 还是这家。吃了几次，都不错。价格还好	2017-03-22 16:22:16	2017-03-22 16:22:16	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	365641793	赶上鱼五折的时候去的~价格还算合适。推荐奶豆腐，这个口感这么多不错，奶香味很浓，推荐~还有个冰沙也不错。印度飞饼可以试一下，酸菜鱼味道很好，是吃过的味道比较好的一家鱼…肉片切的很薄，酸辣适中，略带一点麻麻的口感~鸡丝凉面味道一般，无功无过。	2017-08-23 11:39:03	2017-08-23 11:39:03	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	225777761	实惠之选。味道也还行，就是量不大	2016-01-29 20:38:58	2016-01-29 20:38:58	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	237163974	味道一般，鱼肉还算嫩，但是味道不太够	2016-03-06 16:46:30	2016-03-06 16:46:30	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	311315642	味道赞赞的，是我吃过的酸菜鱼中最好吃的?	2016-10-23 15:48:07	2016-10-23 15:48:07	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	362454599	看网上评价挺好的，提前打电话确认还有68折，千里迢迢坐地铁过去的。去的时候11多啦，人还不算多，2个人吃了2斤6两的鱼，还点了一个时蔬拼盘、一份金针菇，吃得饱饱的。微辣的黑鱼，鲜味刚刚好，不会很腻，恰到好处，期待下次再去！	2017-08-07 13:04:30	2017-08-07 13:04:30	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	225519995	主要是眼里见着的活鱼现场料理上桌很放心，果然是要中辣才好，这次选的是微辣因为妈妈不能碰辣，茶也非常好喝。	2016-01-29 00:08:07	2016-01-29 00:08:07	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	229137943	味道很好啊！这次带爸妈来吃，好吃，鱼片超级嫩！配菜多点就好了。	2016-02-10 19:44:16	2016-02-10 19:44:16	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	332776885	服务差差差！今天和同事去吃中饭，椅子上都是饭粒，叫服务员拿纸擦下，他居然好意思问要2块钱餐巾纸费用，后来找了块湿抹布擦了，然而椅子也湿答答的了！这还不是最让人气愤的，我们团购了个118的工作餐，下单后，酸菜鱼40分钟都没有来，催了几次都没有人理我，后来居然说没下单，重新下单吧，大哥，我们是来吃工作餐的，不是来喝酒水的！味道么，上来酸菜鱼是温的，鱼肉也不嫩，像冰鲜的！酸菜也好少！是不是因为团购的关系，就这种菜品呀！奉劝店家没那么大的头别带那么大的帽子就不要做团购了！差差差！很差的一次体验！	2017-02-13 17:44:17	2017-02-13 17:44:17	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	350121118	想吃酸菜鱼的好选择，黑鱼新鲜现杀！鱼肉很嫩！	2017-05-28 18:59:57	2017-05-28 18:59:57	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	350870244	第二次来吃了。感谢大众点评给我霸王餐的机会。提前预约了，店家告知只要来排队即可。端午节去的，人很多，等了快1个小时，送了金针菇。霸王餐的量还行，另外加了香蕉飞饼，感觉没有之前的脆。鱼没让我点，说了会选3斤左右的，应该差不多吧，味道还是很不错的，就是里面的粉条咬不断，有点影响口感。总体来说，鱼还是很好吃的。	2017-06-01 19:47:44	2017-06-01 19:47:44	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	191291989	味道不错啊，鱼有3斤的，好吃，腥味还是有一点	2015-10-24 21:30:40	2015-10-24 21:30:40	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	193982393	只有黑鱼可以选，口水鸡不如某某会好吃，鱼和鸡都太油！	2015-11-03 18:21:11	2015-11-03 18:21:11	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	252422050	一直很喜欢这家的鱼！！！！！！！	2016-04-27 01:03:29	2016-04-27 01:03:29	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	261479460	总体满意味道还是可以的！！！！！！	2016-05-24 19:42:45	2016-05-24 19:42:45	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	279337590	‍味道不错哟…和以前在别家分店吃的一样一样哒	2016-07-16 11:54:13	2016-07-16 11:54:13	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	331571288	确实餐具不太干净，个人不像传说中的口味那么好，算尝过了吧	2017-02-05 19:50:34	2017-02-05 19:50:34	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	336322095	位置优越 毕竟好找 味道嘛我就不用多说了！好吃也不腻！鱼片片的大小非常均匀 我个人很喜欢吃 和朋友聚会呀什么的经常去吃 烫的其他东西也非常全 什么素菜荤菜 而且价格也很合算 属于性价比非常的高总之大家可以去试一试！	2017-03-07 20:04:39	2017-03-07 20:06:04	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	170175600	还行，鱼蛮好吃的。生意特别好。	2015-08-14 13:34:56	2015-08-14 13:34:56	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	209679972	好吃，推荐。人挺多的。。生意好	2015-12-19 18:32:02	2015-12-19 18:32:02	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	231136930	鱼的味道挺嫩的，性价比比较高的一家餐厅！	2016-02-16 21:15:17	2016-02-16 21:15:17	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	237694749	印度飞饼好吃，每次必点的^_^鱼也好吃	2016-03-08 13:05:58	2016-03-08 13:05:58	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	243894560	这家已经去了N多次了，这是本月的第二封点评。之前去的时候就感觉味道不错，最主要的是确实不贵啊，之前抢的五折的券，吃了250，实际只付了125，感觉赚到了啊。中午的午市套餐也不错。这家的上菜速度很快，服务也中规中矩，会主动换碟子。去了之后发现生意还是一如既往的好。嗯，就这样，应该够字数了吧，不错不错，重要的事情说三遍。嘿嘿嘿嘿嘿。	2016-03-28 22:28:23	2016-03-28 22:28:23	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	264167461	地方还挺好找的，在定西路上，由于定西路是单行道，需要从长宁路这一则进入，门口有个小规模的停车场，每小时十元，饭店可以报销十元，现在中午有午市套餐，分A和B二种，套餐里的主菜都是一样的，就是酸菜鱼，就配菜不一样，明显点A套的人比较多，二个人吃的话，点个套餐已经足够吃了，酸菜鱼做得挺不错的，套餐里的凉菜味道也还可以，团套餐的话性价比还是很高的。	2016-06-02 06:24:10	2016-06-02 06:24:10	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	148595105	中午刚吃过，鱼片很好，新鲜。服务超级好！又团了好多券，太优惠了，下次叫上朋友继续光临~~~	2015-06-06 13:12:17	2015-06-06 13:12:17	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	150364955	朋友说这家新开的，就推荐来这家吃午餐，一进来这家的环境不错，坐下来我们就选鱼，只有黑鱼，随便一条就接近三斤了，等鱼前我们先点的鸡丝面上来，口感很好，很好吃，鱼上来是满满一锅，里面还有酸罗卜和宽粉条，鱼片很好，吃到嘴里很滑爽，里面的罗卜很开胃，越吃越想吃，以后会一直来，环境不错，服务到位。	2015-06-13 12:38:50	2015-06-13 12:38:50	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	165400440	黑鱼新鲜，酸爽到位，环境很好。	2015-07-30 21:10:11	2015-07-30 21:10:11	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	219660763	周五team building就选在了离公司比较近的这家啦，正好大家最近都想次“好吃的辣东西”，于是一下班就直奔目的地。环境嘛一般。不过性价比可以，中山公园这个地段人均五六十真的是业界良心好嘛！茶水是大麦茶，香香的，喜欢。凉菜点的是无骨凤爪夫妻肺片还有啥啥牛肉…凤爪好好次！特别入味，其他凉菜也不错。飞饼是香蕉味的又薄又糯。现榨的西瓜汁很浓，金桔柠檬很爽口。重点说说主打的酸菜鱼，我们一行自认为还是比较能吃辣的就点了中辣，结果！结果！吃到一半每个人都自动切换成喷火模式…他们家用的都是泡椒，辣度比较高的。鱼么是现点现做的，量比较实在，不是像外面那种一大盆端上来只有顶部几片鱼下面全是酸菜那种坑爹的情况。这家酸菜鱼端上桌的时候特意用筷子搅了一下，看到汤底也有鱼片就放心了，然后全程都特别满足…涮的东西点了生菜，金针菇，毛肚，牛丸，年糕，蒙古宽粉，山药。就是普通的火锅涮食就不一一赘述了。总之是一家比较难得的菜量足、味道好的店。晚市生意比较好，需要排队的。	2016-01-11 22:47:42	2016-01-11 22:50:40	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	242126790	味道是不错的，酸菜鱼很好吃，鱼也很新鲜。	2016-03-23 10:34:18	2016-03-23 10:34:18	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	250250007	每次都点3斤左右的酸菜鱼，微辣或者不辣都很赞！鱼肉很嫩很好吃哒！墙裂推荐	2016-04-20 11:36:44	2016-04-20 11:36:44	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	292922252	和好朋友大半年不见，选择来这吃饭，两个人点了两斤多，还点了牛肉丸豆皮奶豆腐，都不错，吃得好饱，一天也就吃了这一顿，都补过来了。边吃边聊，来晚就要等位了。这里还可以免费打印照片，合影一个每人一张留作纪念。	2016-08-21 19:49:12	2016-08-21 19:49:12	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	194688809	从小到大爱吃酸的，吃什么都要加醋，所以理所当然的喜欢吃酸菜鱼，但是悲剧的是，上一次吃到了一条有怨念的鱼，然后嘴巴就一发不可收拾的上火了，很大一个泡，无法直视！不过还是给好评，酸味很正点，当然酸菜鱼跟王老吉（清火）更配沃！	2015-11-06 15:01:40	2015-11-06 15:01:40	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	208592104	服务好！口味地道！环境优雅！菜式新颖！独创独门！	2015-12-16 17:19:25	2015-12-16 17:19:25	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	216049078	味道好，价格便宜，食材新鲜，还会再来！	2016-01-02 22:22:48	2016-01-02 22:22:48	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	244373836	和同事一起去吃的晚饭，4个人吃了288元，好饱呀，味道好，一直来吃的	2016-03-30 19:53:07	2016-03-30 19:53:07	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	245488937	鱼很好吃。 鱼片很嫰   很鲜   就是时间等得有点长   别的火锅材料都一般	2016-04-03 17:13:31	2016-04-03 17:13:31	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	365397053	抽中了100块的代金券，最后两个人才花了109块，很合算呢。先去选了条鱼，2.5斤左右，正好。不过只有黑鱼。选了酸菜锅，好好次啊，哈哈哈。加了一些配菜，竹笙我的最爱！！！脆脆的。印度飞饼香蕉味的甜甜的。服务什么都很好哟。	2017-08-21 22:10:17	2017-08-21 22:10:17	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	332068908	味道还不错，菜品也挺多的，环境也蛮好的	2017-02-09 08:29:59	2017-02-09 08:29:59	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	337920950	酸菜鱼a套餐重麻重辣很棒，每次来排队都要很久，但是很好吃，字数字数字数	2017-03-17 13:01:06	2017-03-17 13:01:06	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	365388893	最近似乎很流行吃酸菜鱼火锅，吃完砂锅里的阿鱼还可以再汤底里涮菜。霸王餐抽到100元的代金券，所以就和老公一起去试试。坐下之后先去鱼池区域选鱼，两个人吃所以选了不是很大的，大概三斤不到点的一条鱼。然后有点了蔬菜拼盘和炸豆皮，还有一份甜品奶豆腐。大概等了20分钟左右酸菜鱼上桌了，好大好大一锅，鱼片很嫩，汤底很鲜，微辣正好，里面还有酸萝卜和粉条，也很好吃。吃了大概三分之二的鱼之后就开火开始涮菜了，蔬菜在酸汤锅里出乎意料地好吃，炸豆皮也非常美味，所以开火之后就没再吃鱼都在吃涮菜。最后开始吃甜品了，这个奶豆腐超级美味，吃完咸的之后吃点奶味浓郁的甜品实在是太舒服了。这一顿吃得很是满足，用了抵用券以后自己付了一百多块。	2017-08-21 21:30:14	2017-08-21 21:30:14	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	216424698	很不错的一家酸菜鱼，肉质好 服务到位！	2016-01-03 18:43:47	2016-01-03 18:43:47	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	232077947	好吃的 而去分量很足 根本吃不完   人气很高啊一直多人满多的	2016-02-19 19:37:19	2016-02-19 19:37:19	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	278372407	经常在这里吃，味道不错。测试下路口交通	2016-07-13 15:18:13	2016-07-13 15:18:13	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	368585662	香蕉饼意外好吃(๑´ڡ`๑)酸菜鱼微辣不够辣 中辣不够酸 加在一起就刚好了七个人吃两份套餐，量刚好，不过重复的配菜有点尴尬和腻歪。店里有好几种菜是没有的，希望改进。最后点赞鸡蛋干，好吃。以后还想再来吃呢！	2017-09-08 15:41:17	2017-10-01 11:24:45	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	164517027	鱼片很薄，很好吃。锅里还有很多配菜	2015-07-27 20:23:49	2015-07-27 20:23:49	2017-10-22
